,DocID,TokenID,Token,Tag
32157,S0009261412013838,S0009261412013838-191,pentagons,L
32158,S0009261412013838,S0009261412013838-192,at,O
32159,S0009261412013838,S0009261412013838-193,the,O
32160,S0009261412013838,S0009261412013838-194,vacancy,O
32161,S0009261412013838,S0009261412013838-195,sites,O
32162,S0009261412013838,S0009261412013838-196,near,O
32163,S0009261412013838,S0009261412013838-197,the,O
32164,S0009261412013838,S0009261412013838-198,edge,O
32165,S0009261412013838,S0009261412013838-199,reduces,O
32166,S0009261412013838,S0009261412013838-200,the,O
32167,S0009261412013838,S0009261412013838-201,number,O
32168,S0009261412013838,S0009261412013838-202,of,O
32169,S0009261412013838,S0009261412013838-203,dangling,O
32170,S0009261412013838,S0009261412013838-204,bonds,O
32171,S0009261412013838,S0009261412013838-205,and,O
32172,S0009261412013838,S0009261412013838-206,triggers,O
32173,S0009261412013838,S0009261412013838-207,the,O
32174,S0009261412013838,S0009261412013838-208,curving,O
32175,S0009261412013838,S0009261412013838-209,process,O
32176,S0009261412013838,S0009261412013838-210,of,O
32177,S0009261412013838,S0009261412013838-211,graphene,O
32178,S0009261412013838,S0009261412013838-212,flake,O
32179,S0009261412013838,S0009261412013838-213,into,O
32180,S0009261412013838,S0009261412013838-214,a,O
32181,S0009261412013838,S0009261412013838-215,closed,O
32182,S0009261412013838,S0009261412013838-216,fullerene,O
32183,S0009261412013838,S0009261412013838-217,structure,O
32184,S0009261412013838,S0009261412013838-218,[,O
32185,S0009261412013838,S0009261412013838-219,7,O
32186,S0009261412013838,S0009261412013838-220,],O
32187,S0009261412013838,S0009261412013838-221,.,O
32188,S0009261412013838,S0009261412013838-222,Thus,O
32189,S0009261412013838,S0009261412013838-223,",",O
32190,S0009261412013838,S0009261412013838-224,dynamic,O
32191,S0009261412013838,S0009261412013838-225,behaviour,O
32192,S0009261412013838,S0009261412013838-226,of,O
32193,S0009261412013838,S0009261412013838-227,vacancies,O
32194,S0009261412013838,S0009261412013838-228,near,O
32195,S0009261412013838,S0009261412013838-229,graphene,O
32196,S0009261412013838,S0009261412013838-230,edge,O
32197,S0009261412013838,S0009261412013838-231,plays,O
32198,S0009261412013838,S0009261412013838-232,a,O
32199,S0009261412013838,S0009261412013838-233,crucial,O
32200,S0009261412013838,S0009261412013838-234,role,O
32201,S0009261412013838,S0009261412013838-235,in,O
32202,S0009261412013838,S0009261412013838-236,explaining,O
32203,S0009261412013838,S0009261412013838-237,mechanisms,O
32204,S0009261412013838,S0009261412013838-238,of,O
32205,S0009261412013838,S0009261412013838-239,the,O
32206,S0009261412013838,S0009261412013838-240,e-beam,B
32207,S0009261412013838,S0009261412013838-241,assisted,I
32208,S0009261412013838,S0009261412013838-242,self-assembly,L
32209,S0009261412013838,S0009261412013838-243,and,O
32210,S0009261412013838,S0009261412013838-244,structural,B
32211,S0009261412013838,S0009261412013838-245,transformations,I
32212,S0009261412013838,S0009261412013838-246,in,I
32213,S0009261412013838,S0009261412013838-247,graphene-like,B
32214,S0009261412013838,S0009261412013838-248,structures,L
32215,S0009261412013838,S0009261412013838-249,.,O
32216,S0301010415002256,S0301010415002256-0,For,O
32217,S0301010415002256,S0301010415002256-1,decades,O
32218,S0301010415002256,S0301010415002256-2,",",O
32219,S0301010415002256,S0301010415002256-3,vibronic,B
32220,S0301010415002256,S0301010415002256-4,coupling,I
32221,S0301010415002256,S0301010415002256-5,models,L
32222,S0301010415002256,S0301010415002256-6,[,O
32223,S0301010415002256,S0301010415002256-7,1–4,O
32224,S0301010415002256,S0301010415002256-8,],O
32225,S0301010415002256,S0301010415002256-9,have,O
32226,S0301010415002256,S0301010415002256-10,served,O
32227,S0301010415002256,S0301010415002256-11,as,O
32228,S0301010415002256,S0301010415002256-12,bridges,O
32229,S0301010415002256,S0301010415002256-13,connecting,O
32230,S0301010415002256,S0301010415002256-14,nuclear,B
32231,S0301010415002256,S0301010415002256-15,dynamics,I
32232,S0301010415002256,S0301010415002256-16,studies,L
32233,S0301010415002256,S0301010415002256-17,with,O
32234,S0301010415002256,S0301010415002256-18,the,O
32235,S0301010415002256,S0301010415002256-19,static,O
32236,S0301010415002256,S0301010415002256-20,studies,O
32237,S0301010415002256,S0301010415002256-21,of,O
32238,S0301010415002256,S0301010415002256-22,electronic,B
32239,S0301010415002256,S0301010415002256-23,structure,I
32240,S0301010415002256,S0301010415002256-24,calculations,L
32241,S0301010415002256,S0301010415002256-25,[,O
32242,S0301010415002256,S0301010415002256-26,5,O
32243,S0301010415002256,S0301010415002256-27,],O
32244,S0301010415002256,S0301010415002256-28,.,O
32245,S0301010415002256,S0301010415002256-29,The,O
32246,S0301010415002256,S0301010415002256-30,vibronic,B
32247,S0301010415002256,S0301010415002256-31,coupling,I
32248,S0301010415002256,S0301010415002256-32,model,L
32249,S0301010415002256,S0301010415002256-33,is,O
32250,S0301010415002256,S0301010415002256-34,a,O
32251,S0301010415002256,S0301010415002256-35,simple,O
32252,S0301010415002256,S0301010415002256-36,polynomial,B
32253,S0301010415002256,S0301010415002256-37,expansion,L
32254,S0301010415002256,S0301010415002256-38,of,O
32255,S0301010415002256,S0301010415002256-39,diabatic,B
32256,S0301010415002256,S0301010415002256-40,potential,I
32257,S0301010415002256,S0301010415002256-41,energy,I
32258,S0301010415002256,S0301010415002256-42,surfaces,I
32259,S0301010415002256,S0301010415002256-43,and,I
32260,S0301010415002256,S0301010415002256-44,couplings,L
32261,S0301010415002256,S0301010415002256-45,.,O
32262,S0301010415002256,S0301010415002256-46,The,O
32263,S0301010415002256,S0301010415002256-47,expansion,B
32264,S0301010415002256,S0301010415002256-48,coefficients,L
32265,S0301010415002256,S0301010415002256-49,are,O
32266,S0301010415002256,S0301010415002256-50,chosen,O
32267,S0301010415002256,S0301010415002256-51,so,O
32268,S0301010415002256,S0301010415002256-52,that,O
32269,S0301010415002256,S0301010415002256-53,the,O
32270,S0301010415002256,S0301010415002256-54,eigenvalues,O
32271,S0301010415002256,S0301010415002256-55,of,O
32272,S0301010415002256,S0301010415002256-56,the,O
32273,S0301010415002256,S0301010415002256-57,potential,O
32274,S0301010415002256,S0301010415002256-58,operator,O
32275,S0301010415002256,S0301010415002256-59,map,O
32276,S0301010415002256,S0301010415002256-60,on,O
32277,S0301010415002256,S0301010415002256-61,to,O
32278,S0301010415002256,S0301010415002256-62,the,O
32279,S0301010415002256,S0301010415002256-63,adiabatic,O
32280,S0301010415002256,S0301010415002256-64,potential,O
32281,S0301010415002256,S0301010415002256-65,surfaces,O
32282,S0301010415002256,S0301010415002256-66,.,O
32283,S0301010415002256,S0301010415002256-67,This,O
32284,S0301010415002256,S0301010415002256-68,diabatisation,U
32285,S0301010415002256,S0301010415002256-69,by,O
32286,S0301010415002256,S0301010415002256-70,ansatz,O
32287,S0301010415002256,S0301010415002256-71,circumvents,O
32288,S0301010415002256,S0301010415002256-72,many,O
32289,S0301010415002256,S0301010415002256-73,of,O
32290,S0301010415002256,S0301010415002256-74,the,O
32291,S0301010415002256,S0301010415002256-75,problems,O
32292,S0301010415002256,S0301010415002256-76,of,O
32293,S0301010415002256,S0301010415002256-77,describing,O
32294,S0301010415002256,S0301010415002256-78,non-adiabatic,B
32295,S0301010415002256,S0301010415002256-79,systems,L
32296,S0301010415002256,S0301010415002256-80,.,O
32297,S0301010415002256,S0301010415002256-81,It,O
32298,S0301010415002256,S0301010415002256-82,is,O
32299,S0301010415002256,S0301010415002256-83,also,O
32300,S0301010415002256,S0301010415002256-84,the,O
32301,S0301010415002256,S0301010415002256-85,inspiration,O
32302,S0301010415002256,S0301010415002256-86,for,O
32303,S0301010415002256,S0301010415002256-87,a,O
32304,S0301010415002256,S0301010415002256-88,diabatisation,B
32305,S0301010415002256,S0301010415002256-89,scheme,L
32306,S0301010415002256,S0301010415002256-90,that,O
32307,S0301010415002256,S0301010415002256-91,is,O
32308,S0301010415002256,S0301010415002256-92,used,O
32309,S0301010415002256,S0301010415002256-93,in,O
32310,S0301010415002256,S0301010415002256-94,modern,O
32311,S0301010415002256,S0301010415002256-95,",",O
32312,S0301010415002256,S0301010415002256-96,direct-dynamic,B
32313,S0301010415002256,S0301010415002256-97,methods,L
32314,S0301010415002256,S0301010415002256-98,that,O
32315,S0301010415002256,S0301010415002256-99,include,O
32316,S0301010415002256,S0301010415002256-100,non-adiabatic,O
32317,S0301010415002256,S0301010415002256-101,effects,O
32318,S0301010415002256,S0301010415002256-102,[,O
32319,S0301010415002256,S0301010415002256-103,6,O
32320,S0301010415002256,S0301010415002256-104,],O
32321,S0301010415002256,S0301010415002256-105,.,O
32322,S0301010415002256,S0301010415002256-106,For,O
32323,S0301010415002256,S0301010415002256-107,a,O
32324,S0301010415002256,S0301010415002256-108,model,B
32325,S0301010415002256,S0301010415002256-109,Hamiltonian,L
32326,S0301010415002256,S0301010415002256-110,to,O
32327,S0301010415002256,S0301010415002256-111,correctly,O
32328,S0301010415002256,S0301010415002256-112,approximate,O
32329,S0301010415002256,S0301010415002256-113,the,O
32330,S0301010415002256,S0301010415002256-114,eigenvectors,O
32331,S0301010415002256,S0301010415002256-115,of,O
32332,S0301010415002256,S0301010415002256-116,the,O
32333,S0301010415002256,S0301010415002256-117,true,B
32334,S0301010415002256,S0301010415002256-118,Hamiltonian,L
32335,S0301010415002256,S0301010415002256-119,it,O
32336,S0301010415002256,S0301010415002256-120,has,O
32337,S0301010415002256,S0301010415002256-121,to,O
32338,S0301010415002256,S0301010415002256-122,span,O
32339,S0301010415002256,S0301010415002256-123,the,O
32340,S0301010415002256,S0301010415002256-124,totally,O
32341,S0301010415002256,S0301010415002256-125,symmetric,O
32342,S0301010415002256,S0301010415002256-126,irreducible,B
32343,S0301010415002256,S0301010415002256-127,representation,L
32344,S0301010415002256,S0301010415002256-128,(,O
32345,S0301010415002256,S0301010415002256-129,IrRep,U
32346,S0301010415002256,S0301010415002256-130,),O
32347,S0301010415002256,S0301010415002256-131,of,O
32348,S0301010415002256,S0301010415002256-132,the,O
32349,S0301010415002256,S0301010415002256-133,point,O
32350,S0301010415002256,S0301010415002256-134,groups,O
32351,S0301010415002256,S0301010415002256-135,the,O
32352,S0301010415002256,S0301010415002256-136,molecule,O
32353,S0301010415002256,S0301010415002256-137,belongs,O
32354,S0301010415002256,S0301010415002256-138,to,O
32355,S0301010415002256,S0301010415002256-139,",",O
32356,S0301010415002256,S0301010415002256-140,at,O
32357,S0301010415002256,S0301010415002256-141,the,O
32358,S0301010415002256,S0301010415002256-142,appropriate,O
32359,S0301010415002256,S0301010415002256-143,symmetric,B
32360,S0301010415002256,S0301010415002256-144,geometries,L
32361,S0301010415002256,S0301010415002256-145,[,O
32362,S0301010415002256,S0301010415002256-146,7,O
32363,S0301010415002256,S0301010415002256-147,],O
32364,S0301010415002256,S0301010415002256-148,.,O
32365,S0301010415002256,S0301010415002256-149,In,O
32366,S0301010415002256,S0301010415002256-150,recent,O
32367,S0301010415002256,S0301010415002256-151,times,O
32368,S0301010415002256,S0301010415002256-152,",",O
32369,S0301010415002256,S0301010415002256-153,many,O
32370,S0301010415002256,S0301010415002256-154,articles,O
32371,S0301010415002256,S0301010415002256-155,have,O
32372,S0301010415002256,S0301010415002256-156,demonstrated,O
32373,S0301010415002256,S0301010415002256-157,the,O
32374,S0301010415002256,S0301010415002256-158,advantages,O
32375,S0301010415002256,S0301010415002256-159,of,O
32376,S0301010415002256,S0301010415002256-160,using,O
32377,S0301010415002256,S0301010415002256-161,symmetry,O
32378,S0301010415002256,S0301010415002256-162,when,O
32379,S0301010415002256,S0301010415002256-163,constructing,O
32380,S0301010415002256,S0301010415002256-164,analytic,B
32381,S0301010415002256,S0301010415002256-165,model,I
32382,S0301010415002256,S0301010415002256-166,potentials,L
32383,S0301010415002256,S0301010415002256-167,[,O
32384,S0301010415002256,S0301010415002256-168,8–12,O
32385,S0301010415002256,S0301010415002256-169,],O
32386,S0301010415002256,S0301010415002256-170,",",O
32387,S0301010415002256,S0301010415002256-171,most,O
32388,S0301010415002256,S0301010415002256-172,often,O
32389,S0301010415002256,S0301010415002256-173,in,O
32390,S0301010415002256,S0301010415002256-174,the,O
32391,S0301010415002256,S0301010415002256-175,context,O
32392,S0301010415002256,S0301010415002256-176,of,O
32393,S0301010415002256,S0301010415002256-177,permutation-inversion,B
32394,S0301010415002256,S0301010415002256-178,groups,L
32395,S0301010415002256,S0301010415002256-179,[,O
32396,S0301010415002256,S0301010415002256-180,13,O
32397,S0301010415002256,S0301010415002256-181,],O
32398,S0301010415002256,S0301010415002256-182,.,O
32399,S0031920113000708,S0031920113000708-0,Geomagnetic,B
32400,S0031920113000708,S0031920113000708-1,jerks,L
32401,S0031920113000708,S0031920113000708-2,are,O
32402,S0031920113000708,S0031920113000708-3,conspicuous,O
32403,S0031920113000708,S0031920113000708-4,yet,O
32404,S0031920113000708,S0031920113000708-5,poorly,O
32405,S0031920113000708,S0031920113000708-6,understood,O
32406,S0031920113000708,S0031920113000708-7,phenomena,O
32407,S0031920113000708,S0031920113000708-8,of,O
32408,S0031920113000708,S0031920113000708-9,Earth,B
32409,S0031920113000708,S0031920113000708-10,’,O
32410,S0031920113000708,S0031920113000708-11,s,O
32411,S0031920113000708,S0031920113000708-12,magnetic,I
32412,S0031920113000708,S0031920113000708-13,field,L
32413,S0031920113000708,S0031920113000708-14,",",O
32414,S0031920113000708,S0031920113000708-15,motivating,O
32415,S0031920113000708,S0031920113000708-16,investigations,O
32416,S0031920113000708,S0031920113000708-17,of,O
32417,S0031920113000708,S0031920113000708-18,their,O
32418,S0031920113000708,S0031920113000708-19,morphology,O
32419,S0031920113000708,S0031920113000708-20,and,O
32420,S0031920113000708,S0031920113000708-21,the,O
32421,S0031920113000708,S0031920113000708-22,theory,O
32422,S0031920113000708,S0031920113000708-23,behind,O
32423,S0031920113000708,S0031920113000708-24,their,O
32424,S0031920113000708,S0031920113000708-25,origins,O
32425,S0031920113000708,S0031920113000708-26,.,O
32426,S0031920113000708,S0031920113000708-27,Jerks,U
32427,S0031920113000708,S0031920113000708-28,are,O
32428,S0031920113000708,S0031920113000708-29,most,O
32429,S0031920113000708,S0031920113000708-30,commonly,O
32430,S0031920113000708,S0031920113000708-31,defined,O
32431,S0031920113000708,S0031920113000708-32,by,O
32432,S0031920113000708,S0031920113000708-33,their,O
32433,S0031920113000708,S0031920113000708-34,observed,O
32434,S0031920113000708,S0031920113000708-35,form,O
32435,S0031920113000708,S0031920113000708-36,at,O
32436,S0031920113000708,S0031920113000708-37,a,O
32437,S0031920113000708,S0031920113000708-38,single,O
32438,S0031920113000708,S0031920113000708-39,observatory,O
32439,S0031920113000708,S0031920113000708-40,as,O
32440,S0031920113000708,S0031920113000708-41,‘,O
32441,S0031920113000708,S0031920113000708-42,V,O
32442,S0031920113000708,S0031920113000708-43,’,O
32443,S0031920113000708,S0031920113000708-44,shapes,O
32444,S0031920113000708,S0031920113000708-45,in,O
32445,S0031920113000708,S0031920113000708-46,a,O
32446,S0031920113000708,S0031920113000708-47,single,O
32447,S0031920113000708,S0031920113000708-48,component,O
32448,S0031920113000708,S0031920113000708-49,of,O
32449,S0031920113000708,S0031920113000708-50,the,O
32450,S0031920113000708,S0031920113000708-51,geomagnetic,B
32451,S0031920113000708,S0031920113000708-52,secular,B
32452,S0031920113000708,S0031920113000708-53,variation,L
32453,S0031920113000708,S0031920113000708-54,(,O
32454,S0031920113000708,S0031920113000708-55,SV,U
32455,S0031920113000708,S0031920113000708-56,),O
32456,S0031920113000708,S0031920113000708-57,",",O
