DocID,TokenID,Token,Tag
S0370269304009025,S0370269304009025-37,and,
S0370269304009025,S0370269304009025-38,the,
S0370269304009025,S0370269304009025-39,binding,
S0370269304009025,S0370269304009025-40,of,
S0370269304009025,S0370269304009025-41,nucleons,
S0370269304009025,S0370269304009025-42,starting,
S0370269304009025,S0370269304009025-43,from,
S0370269304009025,S0370269304009025-44,the,
S0370269304009025,S0370269304009025-45,quark,
S0370269304009025,S0370269304009025-46,level,
S0370269304009025,S0370269304009025-47,[,
S0370269304009025,S0370269304009025-48,8,
S0370269304009025,S0370269304009025-49,],
S0370269304009025,S0370269304009025-50,",",
S0370269304009025,S0370269304009025-51,this,
S0370269304009025,S0370269304009025-52,problem,
S0370269304009025,S0370269304009025-53,is,
S0370269304009025,S0370269304009025-54,rather,
S0370269304009025,S0370269304009025-55,complicated,
S0370269304009025,S0370269304009025-56,.,
S0370269304009025,S0370269304009025-57,We,
S0370269304009025,S0370269304009025-58,intend,
S0370269304009025,S0370269304009025-59,to,
S0370269304009025,S0370269304009025-60,report,
S0370269304009025,S0370269304009025-61,on,
S0370269304009025,S0370269304009025-62,our,
S0370269304009025,S0370269304009025-63,investigation,
S0370269304009025,S0370269304009025-64,of,
S0370269304009025,S0370269304009025-65,that,
S0370269304009025,S0370269304009025-66,problem,
S0370269304009025,S0370269304009025-67,in,
S0370269304009025,S0370269304009025-68,future,
S0370269304009025,S0370269304009025-69,work,
S0370269304009025,S0370269304009025-70,.,
S0370269304009025,S0370269304009025-71,For,
S0370269304009025,S0370269304009025-72,the,
S0370269304009025,S0370269304009025-73,present,
S0370269304009025,S0370269304009025-74,",",
S0370269304009025,S0370269304009025-75,we,
S0370269304009025,S0370269304009025-76,have,
S0370269304009025,S0370269304009025-77,chosen,
S0370269304009025,S0370269304009025-78,to,
S0370269304009025,S0370269304009025-79,illustrate,
S0370269304009025,S0370269304009025-80,the,
S0370269304009025,S0370269304009025-81,formal,
S0370269304009025,S0370269304009025-82,ideas,
S0370269304009025,S0370269304009025-83,developed,
S0370269304009025,S0370269304009025-84,here,
S0370269304009025,S0370269304009025-85,by,
S0370269304009025,S0370269304009025-86,applying,
S0370269304009025,S0370269304009025-87,them,
S0370269304009025,S0370269304009025-88,to,
S0370269304009025,S0370269304009025-89,a,
S0370269304009025,S0370269304009025-90,toy,
S0370269304009025,S0370269304009025-91,model,
S0370269304009025,S0370269304009025-92,",",
S0370269304009025,S0370269304009025-93,namely,
S0370269304009025,S0370269304009025-94,the,
S0370269304009025,S0370269304009025-95,quark,
S0370269304009025,S0370269304009025-96,distributions,
S0370269304009025,S0370269304009025-97,of,
S0370269304009025,S0370269304009025-98,isospin,
S0370269304009025,S0370269304009025-99,symmetric,
S0370269304009025,S0370269304009025-100,quark,
S0370269304009025,S0370269304009025-101,matter,
S0370269304009025,S0370269304009025-102,in,
S0370269304009025,S0370269304009025-103,which,
S0370269304009025,S0370269304009025-104,each,
S0370269304009025,S0370269304009025-105,quark,
S0370269304009025,S0370269304009025-106,feels,
S0370269304009025,S0370269304009025-107,a,
S0370269304009025,S0370269304009025-108,scalar,
S0370269304009025,S0370269304009025-109,potential,
S0370269304009025,S0370269304009025-110,",",
S0370269304009025,S0370269304009025-111,−Vsq,
S0370269304009025,S0370269304009025-112,",",
S0370269304009025,S0370269304009025-113,and,
S0370269304009025,S0370269304009025-114,a,
S0370269304009025,S0370269304009025-115,vector,
S0370269304009025,S0370269304009025-116,potential,
S0370269304009025,S0370269304009025-117,",",
S0370269304009025,S0370269304009025-118,Vvq,
S0370269304009025,S0370269304009025-119,.,
S0370269304009025,S0370269304009025-120,This,
S0370269304009025,S0370269304009025-121,is,
S0370269304009025,S0370269304009025-122,the,
S0370269304009025,S0370269304009025-123,premise,
S0370269304009025,S0370269304009025-124,of,
S0370269304009025,S0370269304009025-125,the,
S0370269304009025,S0370269304009025-126,Quark–Meson,
S0370269304009025,S0370269304009025-127,Coupling,
S0370269304009025,S0370269304009025-128,(,
S0370269304009025,S0370269304009025-129,QMC,
S0370269304009025,S0370269304009025-130,),
S0370269304009025,S0370269304009025-131,model,
S0370269304009025,S0370269304009025-132,[,
S0370269304009025,S0370269304009025-133,9,
S0370269304009025,S0370269304009025-134,],
S0370269304009025,S0370269304009025-135,which,
S0370269304009025,S0370269304009025-136,has,
S0370269304009025,S0370269304009025-137,been,
S0370269304009025,S0370269304009025-138,used,
S0370269304009025,S0370269304009025-139,successfully,
S0370269304009025,S0370269304009025-140,to,
S0370269304009025,S0370269304009025-141,calculate,
S0370269304009025,S0370269304009025-142,the,
S0370269304009025,S0370269304009025-143,properties,
S0370269304009025,S0370269304009025-144,of,
S0370269304009025,S0370269304009025-145,nuclear,
S0370269304009025,S0370269304009025-146,matter,
S0370269304009025,S0370269304009025-147,as,
S0370269304009025,S0370269304009025-148,well,
S0370269304009025,S0370269304009025-149,as,
S0370269304009025,S0370269304009025-150,finite,
S0370269304009025,S0370269304009025-151,nuclei,
S0370269304009025,S0370269304009025-152,[,
S0370269304009025,S0370269304009025-153,"10,11",
S0370269304009025,S0370269304009025-154,],
S0370269304009025,S0370269304009025-155,.,
S0370269304009025,S0370269304009025-156,Most,
S0370269304009025,S0370269304009025-157,recently,
S0370269304009025,S0370269304009025-158,it,
S0370269304009025,S0370269304009025-159,has,
S0370269304009025,S0370269304009025-160,also,
S0370269304009025,S0370269304009025-161,been,
S0370269304009025,S0370269304009025-162,used,
S0370269304009025,S0370269304009025-163,to,
S0370269304009025,S0370269304009025-164,derive,
S0370269304009025,S0370269304009025-165,an,
S0370269304009025,S0370269304009025-166,effective,
S0370269304009025,S0370269304009025-167,nuclear,
S0370269304009025,S0370269304009025-168,force,
S0370269304009025,S0370269304009025-169,which,
S0370269304009025,S0370269304009025-170,is,
S0370269304009025,S0370269304009025-171,very,
S0370269304009025,S0370269304009025-172,close,
S0370269304009025,S0370269304009025-173,to,
S0370269304009025,S0370269304009025-174,the,
S0370269304009025,S0370269304009025-175,widely,
S0370269304009025,S0370269304009025-176,used,
S0370269304009025,S0370269304009025-177,Skyrme,
S0370269304009025,S0370269304009025-178,III,
S0370269304009025,S0370269304009025-179,force,
S0370269304009025,S0370269304009025-180,[,
S0370269304009025,S0370269304009025-181,12,
S0370269304009025,S0370269304009025-182,],
S0370269304009025,S0370269304009025-183,.,
S0370269304009025,S0370269304009025-184,(,
S0370269304009025,S0370269304009025-185,Except,
S0370269304009025,S0370269304009025-186,that,
S0370269304009025,S0370269304009025-187,in,
S0370269304009025,S0370269304009025-188,QMC,
S0370269304009025,S0370269304009025-189,the,
S0370269304009025,S0370269304009025-190,quarks,
S0370269304009025,S0370269304009025-191,are,
S0370269304009025,S0370269304009025-192,confined,
S0370269304009025,S0370269304009025-193,by,
S0370269304009025,S0370269304009025-194,the,
S0370269304009025,S0370269304009025-195,MIT,
S0370269304009025,S0370269304009025-196,bag,
S0370269304009025,S0370269304009025-197,",",
S0370269304009025,S0370269304009025-198,as,
S0370269304009025,S0370269304009025-199,well,
S0370269304009025,S0370269304009025-200,as,
S0370269304009025,S0370269304009025-201,feeling,
S0370269304009025,S0370269304009025-202,the,
S0370269304009025,S0370269304009025-203,mean-field,
S0370269304009025,S0370269304009025-204,scalar,
S0370269304009025,S0370269304009025-205,and,
S0370269304009025,S0370269304009025-206,vector,
S0370269304009025,S0370269304009025-207,potentials,
S0370269304009025,S0370269304009025-208,generated,
S0370269304009025,S0370269304009025-209,by,
S0370269304009025,S0370269304009025-210,the,
S0370269304009025,S0370269304009025-211,surrounding,
S0370269304009025,S0370269304009025-212,nucleons,
S0370269304009025,S0370269304009025-213,.,
S0370269304009025,S0370269304009025-214,),
S0370269304009025,S0370269304009025-215,In,
S0370269304009025,S0370269304009025-216,the,
S0370269304009025,S0370269304009025-217,mean,
S0370269304009025,S0370269304009025-218,field,
S0370269304009025,S0370269304009025-219,approximation,
S0370269304009025,S0370269304009025-220,",",
S0370269304009025,S0370269304009025-221,the,
S0370269304009025,S0370269304009025-222,Dirac,
S0370269304009025,S0370269304009025-223,equation,
S0370269304009025,S0370269304009025-224,for,
S0370269304009025,S0370269304009025-225,the,
S0370269304009025,S0370269304009025-226,quark,
S0370269304009025,S0370269304009025-227,in,
S0370269304009025,S0370269304009025-228,infinite,
S0370269304009025,S0370269304009025-229,quark,
S0370269304009025,S0370269304009025-230,matter,
S0370269304009025,S0370269304009025-231,is,
S0370269304009025,S0370269304009025-232,written,
S0370269304009025,S0370269304009025-233,as,
S0370269304009025,S0370269304009025-234,:,
S0370269304009025,S0370269304009025-235,(,
S0370269304009025,S0370269304009025-236,30,
S0370269304009025,S0370269304009025-237,),
S0370269304009025,S0370269304009025-238,iγ·∂−m−Vqs−γ0VqvψQMq,
S0370269304009025,S0370269304009025-239,(,
S0370269304009025,S0370269304009025-240,x,
S0370269304009025,S0370269304009025-241,),
S0370269304009025,S0370269304009025-242,=0,
S0370269304009025,S0370269304009025-243,.,
S0370269304007439,S0370269304007439-0,In,
S0370269304007439,S0370269304007439-1,contrast,
S0370269304007439,S0370269304007439-2,to,
S0370269304007439,S0370269304007439-3,the,
S0370269304007439,S0370269304007439-4,H,
S0370269304007439,S0370269304007439-5,particle,
S0370269304007439,S0370269304007439-6,",",
S0370269304007439,S0370269304007439-7,the,
S0370269304007439,S0370269304007439-8,situation,
S0370269304007439,S0370269304007439-9,for,
S0370269304007439,S0370269304007439-10,the,
S0370269304007439,S0370269304007439-11,Θ+,
S0370269304007439,S0370269304007439-12,baryon,
S0370269304007439,S0370269304007439-13,is,
S0370269304007439,S0370269304007439-14,very,
S0370269304007439,S0370269304007439-15,promising,
S0370269304007439,S0370269304007439-16,.,
S0370269304007439,S0370269304007439-17,Thus,
S0370269304007439,S0370269304007439-18,",",
S0370269304007439,S0370269304007439-19,in,
S0370269304007439,S0370269304007439-20,this,
S0370269304007439,S0370269304007439-21,Letter,
S0370269304007439,S0370269304007439-22,we,
S0370269304007439,S0370269304007439-23,explore,
S0370269304007439,S0370269304007439-24,the,
S0370269304007439,S0370269304007439-25,formation,
S0370269304007439,S0370269304007439-26,of,
S0370269304007439,S0370269304007439-27,the,
S0370269304007439,S0370269304007439-28,Θ+-baryon,
S0370269304007439,S0370269304007439-29,within,
S0370269304007439,S0370269304007439-30,a,
S0370269304007439,S0370269304007439-31,new,
S0370269304007439,S0370269304007439-32,approach,
S0370269304007439,S0370269304007439-33,called,
S0370269304007439,S0370269304007439-34,parton-based,
S0370269304007439,S0370269304007439-35,Gribov–Regge,
S0370269304007439,S0370269304007439-36,theory,
S0370269304007439,S0370269304007439-37,.,
S0370269304007439,S0370269304007439-38,It,
S0370269304007439,S0370269304007439-39,is,
S0370269304007439,S0370269304007439-40,realized,
S0370269304007439,S0370269304007439-41,in,
S0370269304007439,S0370269304007439-42,the,
S0370269304007439,S0370269304007439-43,Monte,
S0370269304007439,S0370269304007439-44,Carlo,
S0370269304007439,S0370269304007439-45,program,
S0370269304007439,S0370269304007439-46,NEXUS,
S0370269304007439,S0370269304007439-47,3.97,
S0370269304007439,S0370269304007439-48,[,
S0370269304007439,S0370269304007439-49,"22,23",
S0370269304007439,S0370269304007439-50,],
S0370269304007439,S0370269304007439-51,.,
S0370269304007439,S0370269304007439-52,In,
S0370269304007439,S0370269304007439-53,this,
S0370269304007439,S0370269304007439-54,model,
S0370269304007439,S0370269304007439-55,high,
S0370269304007439,S0370269304007439-56,energy,
S0370269304007439,S0370269304007439-57,hadronic,
S0370269304007439,S0370269304007439-58,and,
S0370269304007439,S0370269304007439-59,nuclear,
S0370269304007439,S0370269304007439-60,collisions,
S0370269304007439,S0370269304007439-61,are,
S0370269304007439,S0370269304007439-62,treated,
S0370269304007439,S0370269304007439-63,within,
S0370269304007439,S0370269304007439-64,a,
S0370269304007439,S0370269304007439-65,self-consistent,
S0370269304007439,S0370269304007439-66,quantum,
S0370269304007439,S0370269304007439-67,mechanical,
S0370269304007439,S0370269304007439-68,multiple,
S0370269304007439,S0370269304007439-69,scattering,
S0370269304007439,S0370269304007439-70,formalism,
S0370269304007439,S0370269304007439-71,.,
S0370269304007439,S0370269304007439-72,Elementary,
S0370269304007439,S0370269304007439-73,interactions,
S0370269304007439,S0370269304007439-74,",",
S0370269304007439,S0370269304007439-75,happening,
S0370269304007439,S0370269304007439-76,in,
S0370269304007439,S0370269304007439-77,parallel,
S0370269304007439,S0370269304007439-78,",",
S0370269304007439,S0370269304007439-79,correspond,
S0370269304007439,S0370269304007439-80,to,
S0370269304007439,S0370269304007439-81,underlying,
S0370269304007439,S0370269304007439-82,microscopic,
S0370269304007439,S0370269304007439-83,(,
S0370269304007439,S0370269304007439-84,predominantly,
S0370269304007439,S0370269304007439-85,soft,
S0370269304007439,S0370269304007439-86,),
S0370269304007439,S0370269304007439-87,parton,
S0370269304007439,S0370269304007439-88,cascades,
S0370269304007439,S0370269304007439-89,and,
S0370269304007439,S0370269304007439-90,are,
S0370269304007439,S0370269304007439-91,described,
S0370269304007439,S0370269304007439-92,effectively,
S0370269304007439,S0370269304007439-93,as,
S0370269304007439,S0370269304007439-94,phenomenological,
S0370269304007439,S0370269304007439-95,soft,
S0370269304007439,S0370269304007439-96,pomeron,
S0370269304007439,S0370269304007439-97,exchanges,
S0370269304007439,S0370269304007439-98,.,
S0370269304007439,S0370269304007439-99,A,
S0370269304007439,S0370269304007439-100,pomeron,
S0370269304007439,S0370269304007439-101,can,
S0370269304007439,S0370269304007439-102,be,
S0370269304007439,S0370269304007439-103,seen,
S0370269304007439,S0370269304007439-104,as,
S0370269304007439,S0370269304007439-105,layers,
S0370269304007439,S0370269304007439-106,of,
S0370269304007439,S0370269304007439-107,a,
S0370269304007439,S0370269304007439-108,(,
S0370269304007439,S0370269304007439-109,soft,
S0370269304007439,S0370269304007439-110,),
S0370269304007439,S0370269304007439-111,parton,
S0370269304007439,S0370269304007439-112,ladder,
S0370269304007439,S0370269304007439-113,",",
S0370269304007439,S0370269304007439-114,which,
S0370269304007439,S0370269304007439-115,is,
S0370269304007439,S0370269304007439-116,attached,
S0370269304007439,S0370269304007439-117,to,
S0370269304007439,S0370269304007439-118,projectile,
S0370269304007439,S0370269304007439-119,and,
S0370269304007439,S0370269304007439-120,target,
